type,name,elevation_ft,iso_country,municipality,iata_code,coordinates
small_airport,Rumginae Airport,160.0,PG,nan,RMN,"141.271666667, -5.89722222222"
small_airport,Karimui Airport,3640.0,PG,Karimui,KMR,"144.823, -6.4921"
small_airport,Maramuni Airport,5160.0,PG,Maramuni,MWI,"143.4829, -5.13"
small_airport,May River Airstrip,107.0,PG,May River,MRH,"141.785, -4.3615"
small_airport,Suabi Airport,465.0,PG,nan,SBE,"142.278333333, -6.10444444444"
small_airport,Simberi Airport,10.0,PG,Simberi Island,NIS,"151.997777778, -2.66222222222"
small_airport,Sila Airport,2230.0,PG,Sila Mission,SIL,"148.38925, -9.07355555556"
small_airport,Sabah Airport,10.0,PG,Sabah,SBV,"155.0489, -5.5765"
small_airport,Simbai Airport,5804.0,PG,Simbai,SIM,"144.544722222, -5.278611111110001"
small_airport,Selbang Airport,5130.0,PG,Selbang,SBC,"141.752, -5.315"
small_airport,Sepik Plains Airport,230.0,PG,Sepik Plains,SPV,"143.6734, -3.8821"
small_airport,Sauren Airport,46.0,PG,Sauren,SXW,"148.8543, -5.9701"
small_airport,Masa Airport,5900.0,PG,Masa,MBV,"147.591, -6.345"
small_airport,Tari Airport,5500.0,PG,Tari,TIZ,"142.947998047, -5.84499979019"
small_airport,Tabubil Airport,1570.0,PG,Tabubil,TBG,"141.225998, -5.27861"
small_airport,Tapini Airport,3100.0,PG,Tapini,TPI,"146.989166667, -8.35666666667"
medium_airport,Tokua Airport,32.0,PG,Tokua,RAB,"152.380004883, -4.34045982361"
small_airport,Tekin Airport,5785.0,PG,Tekin,TKW,"142.165194444, -5.24366666667"
small_airport,Tep Tep Airport,7011.0,PG,Teptep,TEP,"146.5595, -5.9553"
small_airport,Tsewi Airport,4185.0,PG,Tsewi,TSW,"146.1272, -7.0695"
small_airport,Tarakbits Airport,281.0,PG,Tarakbits,TRJ,"141.0421, -5.614"
small_airport,Tawa Airport,5020.0,PG,Tawa,TWY,"146.1067, -7.4463"
small_airport,Tekadu Airport,1310.0,PG,Tekadu,TKB,"146.5503, -7.6808"
small_airport,Aiyura Airport,5355.0,PG,Aiyura Valley,AYU,"145.904166667, -6.33805555556"
small_airport,Umba Airport,5950.0,PG,Umba,UMC,"145.966, -7.0214"
small_airport,Uroubi Airport,481.0,PG,Uroubi,URU,"148.5591, -9.5162"
small_airport,Upiara Airport,52.0,PG,Upiara,UPR,"142.6503, -8.5411"
small_airport,Uvol Airport,15.0,PG,Uvol,UVO,"150.9557, -6.0178"
small_airport,Talasea Airport,44.0,PG,Talasea,TLW,"150.0089, -5.2726"
small_airport,Torembi Airport,90.0,PG,Torembi,TCJ,"143.1329, -4.0165"
medium_airport,Vanimo Airport,10.0,PG,Vanimo,VAI,"141.3028, -2.6926"
small_airport,Tonu Airport,300.0,PG,Tonu,TON,"155.4326, -6.6552"
small_airport,Wabo Airport,132.0,PG,Wabo,WAO,"145.075111111, -6.98944444444"
medium_airport,Wapenamanda Airport,5889.0,PG,nan,WBM,"143.89500427246094, -5.6433000564575195"
small_airport,Wawoi Falls Airport,370.0,PG,Wavoi Falls,WAJ,"142.6557, -6.9523"
medium_airport,Wewak International Airport,19.0,PG,Wewak,WWK,"143.669006348, -3.58383011818"
small_airport,Wonenara Airport,5028.0,PG,Wonenara,WOA,"145.891944444, -6.796861111110001"
small_airport,Wakunai Airport,20.0,PG,Wakunai,WKN,"155.2223, -5.8603"
small_airport,Wasu Airport,34.0,PG,Wasu,WSU,"147.19822526, -5.96170944919"
small_airport,Woitape Airport,5200.0,PG,Fatima Mission,WTP,"147.2525, -8.54583333333"
small_airport,Wau Airport,3600.0,PG,Wau,WUG,"146.718611111, -7.345555555560001"
small_airport,Yeva Airport,4510.0,PG,Yeva,YVD,"146.188, -7.548"
small_airport,Sim Airport,5460.0,PG,Sim,SMJ,"146.9273, -7.75"
small_airport,Weam Airport,50.0,PG,Weam,WEP,"141.1381, -8.6184"
seaplane_base,Arugam Bay SPB,,LK,Pottuvil,AYY,"81.82388888890002, 6.86"
small_airport,Yalumet Airport,2600.0,PG,Yalumet,KYX,"147.0117, -6.09"
small_airport,Yasuru Airport,1520.0,PG,Yasuru,KSX,"146.1813, -6.6015"
closed,Zahn's Airport,,US,Amityville,AYZ,"-73.4, 40.71"
small_airport,Wasum Airport,175.0,PG,Wasum,WUM,"149.337, -6.0491"
medium_airport,Zabrat Airport,36.0,AZ,Baku,ZXT,"49.9768066406, 40.4955422161"
heliport,Lava Falls Heliport,1720.0,US,Supai Village,HAE,"-113.092002869, 36.191600799599996"
small_airport,Amazon Bay Airport,12.0,PG,nan,AZB,"149.338333333, -10.2991666667"
small_airport,Bali Airport,90.0,PG,Unea Island,BAJ,"149.133333333, -4.8833333333299995"
closed,Baibara Airport,15.0,PG,Nabai,BAP,"149.6414, -10.3432"
small_airport,Branson Airport,1302.0,US,Branson,BKG,"-93.200544, 36.532082"
closed,Baca Grande Airfield,7620.0,US,Crestone,BCJ,"-105.776666667, 37.964777777799995"
small_airport,Bambu Airport,6790.0,PG,Bambu,BCP,"146.4925, -5.863611111110001"
medium_airport,Benguera Island Airport,,MZ,Benguera Island,BCW,"35.43830108642578, -21.853300094604492"
small_airport,Milyakburra Airport,85.0,AU,Bickerton Island,BCZ,"136.201666667, -13.780833333299999"
small_airport,Willmar Municipal -John L Rice Field,1126.0,US,Willmar,ILL,"-95.13040161, 45.11769867"
small_airport,Baindoung Airport,4400.0,PG,nan,BDZ,"146.942222222, -6.34722222222"
closed,Bereina Airport,58.0,PG,Bereina Mission,BEA,"146.5083, -8.64"
closed,Berlin Brandenburg Airport (U.C.),157.0,DE,Berlin,BER,"13.493888888899999, 52.351388888900004"
small_airport,Malevo Airport,600.0,BG,Haskovo,HKV,"25.6047992706, 41.871799469"
medium_airport,Bezmer Air Base,509.0,BG,Yambol,JAM,"26.3521995544, 42.4548988342"
medium_airport,Aasiaat Airport,74.0,GL,Aasiaat,JEG,"-52.7846984863, 68.7218017578"
heliport,Alluitsup Paa Heliport,54.0,GL,Alluitsup Paa,LLU,"-45.56917, 60.46445"
heliport,Attu Heliport,32.0,GL,Attu,QGQ,"-53.6218696833, 67.9406628551"
medium_airport,Narsarsuaq Airport,112.0,GL,Narsarsuaq,UAK,"-45.4259986877, 61.1604995728"
heliport,Qasigiannguit Heliport,70.0,GL,Qasigiannguit,JCH,"-51.1734473705, 68.822815547"
small_airport,Neerlerit Inaat Airport,45.0,GL,Neerlerit Inaat,CNP,"-22.6504993439, 70.7431030273"
closed,Dundas Airport,200.0,GL,Pituffik,DUN,"-68.8, 76.525"
heliport,Eqalugaarsuit Heliport,9.0,GL,Eqalugaarsuit,QFG,"-45.9140619636, 60.6197196536"
medium_airport,Godthaab / Nuuk Airport,283.0,GL,Nuuk,GOH,"-51.6781005859, 64.19090271"
heliport,Qeqertarsuaq Heliport,9.0,GL,Qeqertarsuaq Airport,JGO,"-53.5148763657, 69.251181993"
heliport,Iginniarfik,50.0,GL,Iginniarfik,QFI,"-53.1735277176, 68.1472255861"
heliport,Ikerassaarsuk Heliport,165.0,GL,Ikerassaarsuk,QRY,"-53.4414589405, 68.14088100629999"
heliport,Ilimanaq Heliport,52.0,GL,Ilimanaq,XIQ,"-51.1143153906, 69.0809150007"
heliport,Ikamiut Heliport,49.0,GL,Ikamiut,QJI,"-51.8322622776, 68.6342530984"
heliport,Qaqortoq Heliport,53.0,GL,Qaqortoq,JJU,"-46.0299186409, 60.715684155299996"
small_airport,Ilulissat Airport,95.0,GL,Ilulissat,JAV,"-51.0570983887, 69.2432022095"
heliport,Kangaatsiaq Heliport,17.0,GL,Kangaatsiaq,QPW,"-53.4602075815, 68.3126574861"
small_airport,Kulusuk Airport,117.0,GL,Kulusuk,KUS,"-37.1236000061, 65.573600769"
heliport,Kitsissuarsuit Heliport,18.0,GL,Kitsissuarsuit,QJE,"-53.123295307199996, 68.85792599759999"
small_airport,Maniitsoq Airport,91.0,GL,Maniitsoq,JSU,"-52.9393997192, 65.4124984741"
heliport,Nanortalik Heliport,17.0,GL,Nanortalik,JNN,"-45.232976675, 60.141883975899994"
heliport,Narsaq Heliport,83.0,GL,Narsaq,JNS,"-46.059923172, 60.9172827256"
small_airport,Bongo Airport,120.0,GA,Bongo,BGP,"10.2088, -2.1713"
small_airport,Paamiut Airport,120.0,GL,Paamiut,JFR,"-49.6709365845, 62.0147361755"
heliport,Qeqertaq Heliport,69.0,GL,Qeqertaq,QQT,"-51.3009166718, 69.9958611087"
small_airport,Qaanaaq Airport,51.0,GL,Qaanaaq,NAQ,"-69.3887023926, 77.4886016846"
heliport,Ittoqqortoormiit Heliport,238.0,GL,Ittoqqortoormiit,OBY,"-21.971679925900002, 70.4882288244"
medium_airport,Kangerlussuaq Airport,165.0,GL,Kangerlussuaq,SFJ,"-50.7116031647, 67.0122218992"
heliport,Saarloq Heliport,,GL,nan,QOQ,"-46.024722, 60.537778"
small_airport,Sisimiut Airport,33.0,GL,Sisimiut,JHS,"-53.7293014526, 66.9513015747"
medium_airport,Thule Air Base,251.0,GL,Thule,THU,"-68.7032012939, 76.5311965942"
small_airport,Upernavik Airport,414.0,GL,Upernavik,JUV,"-56.1305999756, 72.7901992798"
heliport,Uummannaq Heliport,50.0,GL,Uummannaq,UMD,"-52.111630439799995, 70.6804279261"
small_airport,Qaarsut Airport,289.0,GL,Uummannaq,JQA,"-52.6962013245, 70.7341995239"
small_airport,BahÃ­a de los Ãngeles Airport,34.0,MX,BahÃ­a de los Ãngeles,BHL,"-113.560997, 28.9786"
small_airport,Brighton Downs Airport,390.0,AU,nan,BHT,"141.562777778, -23.3638888889"
medium_airport,Akureyri Airport,6.0,IS,Akureyri,AEY,"-18.07270050048828, 65.66000366210938"
small_airport,Bildudalur Airport,18.0,IS,Bildudalur,BIU,"-23.546199798583984, 65.64129638671875"
small_airport,BorgarfjÃ¶rÃ°ur eystri Airport,80.0,IS,BorgarfjÃ¶rÃ°ur eystri,BGJ,"-13.805000305175781, 65.51640319824219"
small_airport,BakkafjÃ¶rÃ°ur Airport,14.0,IS,BakkafjÃ¶rÃ°ur,BJD,"-14.824399948120117, 66.02189636230469"
small_airport,Hjaltabakki Airport,131.0,IS,BlÃ¶nduÃ³s,BLO,"-20.287500381469727, 65.6449966430664"
small_airport,BÃºÃ°ardalur Airport,131.0,IS,BÃºÃ°ardalur,BQD,"-21.80030059814453, 65.07530212402344"
small_airport,BreiÃ°dalsvÃ­k Airport,8.0,IS,BreiÃ°dalsvÃ­k,BXV,"-14.02280044555664, 64.79000091552734"
small_airport,DjÃºpivogur Airport,9.0,IS,DjÃºpivogur,DJU,"-14.28279972076416, 64.64420318603516"
medium_airport,EgilsstaÃ°ir Airport,76.0,IS,EgilsstaÃ°ir,EGS,"-14.401399612426758, 65.2833023071289"
small_airport,FÃ¡skrÃºÃ°sfjÃ¶rÃ°ur Airport,15.0,IS,FÃ¡skrÃºÃ°sfjÃ¶rÃ°ur,FAS,"-14.0606002808, 64.9317016602"
small_airport,FagurhÃ³lsmÃ½ri Airport,56.0,IS,FagurhÃ³lsmÃ½ri,FAG,"-16.64109992980957, 63.874698638916016"
small_airport,GrundarfjÃ¶rÃ°ur Airport,17.0,IS,GrundarfjÃ¶rÃ°ur,GUU,"-23.224700927734375, 64.99140167236328"
small_airport,GjÃ¶gur Airport,83.0,IS,GjÃ¶gur,GJR,"-21.326900482177734, 65.99530029296875"
small_airport,GrÃ­msey Airport,66.0,IS,GrÃ­msey,GRY,"-18.0173, 66.5458"
small_airport,HÃ³lmavÃ­k Airport,90.0,IS,HÃ³lmavÃ­k,HVK,"-21.696399688720703, 65.70469665527344"
medium_airport,HornafjÃ¶rÃ°ur Airport,24.0,IS,HÃ¶fn,HFN,"-15.2272, 64.295601"
small_airport,Holt Airport,10.0,IS,Flateyri,FLI,"-23.4416913986, 66.0141804294"
medium_airport,HÃºsavÃ­k Airport,48.0,IS,HÃºsavÃ­k,HZK,"-17.426001, 65.952301"
small_airport,KrÃ³kstaÃ°armelar Airport,164.0,IS,Hvammstangi,HVM,"-20.846900939941406, 65.26640319824219"
small_airport,IngjaldssanÃ°ur Airport,70.0,IS,OnundarfjÃ¶rÃ°ur,HLO,"-23.69610023498535, 66.05000305175781"
medium_airport,ÃsafjÃ¶rÃ°ur Airport,8.0,IS,ÃsafjÃ¶rÃ°ur,IFJ,"-23.135299682617188, 66.05809783935547"
closed,Biliau Airport,50.0,PG,Biliau,BIJ,"146.339, -5.578"
large_airport,Keflavik International Airport,171.0,IS,ReykjavÃ­k,KEF,"-22.605600357056, 63.985000610352"
small_airport,KÃ³pasker Airport,20.0,IS,KÃ³pasker,OPA,"-16.466699600219727, 66.31079864501953"
small_airport,SauÃ°Ã¡rkrÃ³kur Airport,8.0,IS,SauÃ°Ã¡rkrÃ³kur,SAK,"-19.572799682599996, 65.73169708249999"
small_airport,NorÃ°fjÃ¶rÃ°ur Airport,13.0,IS,NorÃ°fjÃ¶rÃ°ur,NOR,"-13.746399879455566, 65.13189697265625"
small_airport,ÃlafsfjÃ¶rÃ°ur Airport,32.0,IS,ÃlafsfjÃ¶rÃ°ur,OFJ,"-18.66670036315918, 66.08329772949219"
small_airport,PatreksfjÃ¶rÃ°ur Airport,11.0,IS,PatreksfjÃ¶rÃ°ur,PFJ,"-23.965, 65.555801"
small_airport,ReykhÃ³lar Airport,60.0,IS,ReykhÃ³lar,RHA,"-22.20611572265625, 65.45262908935547"
small_airport,Rif Airport,18.0,IS,Rif,OLI,"-23.8230991364, 64.9113998413"
small_airport,RaufarhÃ¶fn Airport,39.0,IS,RaufarhÃ¶fn,RFN,"-15.918299674987793, 66.40640258789062"
medium_airport,Reykjavik Airport,48.0,IS,Reykjavik,RKV,"-21.9405994415, 64.1299972534"
small_airport,ReykjahlÃ­Ã° Airport,1030.0,IS,Myvatn,MVA,"-16.918100357055664, 65.65579986572266"
medium_airport,SiglufjÃ¶rÃ°ur Airport,10.0,IS,SiglufjÃ¶rÃ°ur,SIJ,"-18.9167, 66.133301"
small_airport,StykkishÃ³lmur Airport,42.0,IS,StykkishÃ³lmur,SYK,"-22.794200897216797, 65.05809783935547"
small_airport,Ãingeyri Airport,65.0,IS,Ãingeyri,TEY,"-23.559999465942383, 65.87030029296875"
small_airport,Thorshofn Airport,65.0,IS,Thorshofn,THO,"-15.335599899291992, 66.21849822998047"
medium_airport,Vestmannaeyjar Airport,326.0,IS,Vestmannaeyjar,VEY,"-20.278900146484375, 63.42430114746094"
small_airport,VopnafjÃ¶rÃ°ur Airport,16.0,IS,VopnafjÃ¶rÃ°ur,VPN,"-14.850600242614746, 65.72059631347656"
closed,Bimin Airport,5775.0,PG,nan,BIZ,"142.033055556, -5.28611111111"
small_airport,Baleela Airport,1690.0,SD,Baleela Base Camp,BJE,"28.5230555556, 11.199444444400001"
small_airport,Bahja Airport,515.0,OM,Bahja,BJQ,"56.067777777799996, 19.8730555556"
seaplane_base,Bentota River Waterdrome,,LK,Bentota,BJT,"79.996, 6.431"
large_airport,PriÅ¡tina International Airport,1789.0,XK,Prishtina,PRN,"21.035801, 42.5728"
small_airport,Bomai Airport,3300.0,PG,Bomai,BMH,"144.637, -6.37316666667"
small_airport,Bamburi Airport,52.0,KE,nan,BMQ,"39.730768, -3.98191"
small_airport,Bamu Airport,50.0,PG,Bamu,BMZ,"143.2433, -7.8485"
seaplane_base,Baranof Warm Springs Float and Seaplane Base,0.0,US,Baranof,BNF,"-134.833146, 57.088799"
small_airport,Bodinumu Airport,3700.0,PG,Bodinumu,BNM,"147.666722222, -9.107777777779999"
closed,Baganga airport,42.0,PH,Baganga,BNQ,"126.568888889, 7.611944444440001"
small_airport,Bundi Airport,4400.0,PG,Bundi,BNT,"145.2275, -5.742222222220001"
closed,Boana Airport,2950.0,PG,Boana,BNV,"146.825, -6.433"
closed,Banz Airport,5150.0,PG,Banz,BNZ,"144.623, -5.807"
small_airport,Rurenabaque Airport,676.0,BO,Rurenabaque,RBQ,"-67.4968032837, -14.427900314299999"
small_airport,Baures Airport,470.0,BO,Baures,BVL,"-63.5833320618, -13.583333015400001"
heliport,Bolling Air Force Base,20.0,US,Washington,BOF,"-77.0160980225, 38.842899322499996"
small_airport,Brookings Airport,459.0,US,Brookings,BOK,"-124.290001, 42.0746"
closed,Boku Airport,225.0,PG,Boku,BOQ,"155.3419, -6.5427"
small_airport,Bosset Airport,80.0,PG,Bosset,BOT,"141.1063222, -7.237257"
small_airport,Boang Airport,85.0,PG,Boang Island,BOV,"153.2812, -3.3834"
small_airport,Batuna Aerodrome,24.0,SB,Batuna Mission Station,BPF,"158.119305556, -8.56202777778"
seaplane_base,Bartlett Cove Seaplane Base,0.0,US,Gustavus,BQV,"-135.884994507, 58.4552001953"
closed,TucumÃ£ Airport,1060.0,BR,TucumÃ£,TUZ,"-51.1478, -6.7488"
small_airport,Alenquer Airport,55.0,BR,Alenquer,ALT,"-54.7231, -1.917"
closed,Suia-Missu Airport,,BR,Alto Boa Vista,SWM,"-51.43470001220703, -11.671699523925781"
closed,Whitesburg Municipal Airport,1985.0,US,Whitesburg,BRG,"-82.8742, 37.2219"
seaplane_base,Bimini North Seaplane Base,,BS,Bimini,NSB,"-79.25, 25.767000198364258"
small_airport,Bensbach Airport,30.0,PG,Bensbach,BSP,"141.259444444, -8.85805555556"
small_airport,Besakoa Airport,40.0,MG,Besakoa,BSV,"47.0616666667, -15.6725"
small_airport,Bulolo Airport,2240.0,PG,Bulolo,BUL,"146.649541855, -7.216286671410001"
closed,Bolovip Airstrip,4990.0,PG,Bolovip,BVP,"141.655, -5.3633"
small_airport,Esperadinha Airport,64.0,CV,Brava Island,BVR,"-24.746, 14.864305555600001"
small_airport,Hukuntsi Airport,3720.0,BW,Hukuntsi,HUK,"21.758101, -23.9897"
small_airport,Bawan Airport,4700.0,PG,nan,BWJ,"146.881666667, -6.396944444440001"
small_airport,Bewani Airport,550.0,PG,Bewani,BWP,"141.165277778, -3.0216666666700003"
seaplane_base,Blue Lagoon Seaplane Base,0.0,FJ,Nanuya Lailai Island,BXL,"177.368, -16.943"
small_airport,Bunsil Airport,201.0,PG,Bunsil - Umboi Island,BXZ,"147.8667, -5.7243"
small_airport,Boundary Airport,2940.0,US,Boundary,BYA,"-141.113006592, 64.0783004761"
small_airport,Bella Yella Airport,690.0,LR,Beliyela,BYL,"-9.99372222222, 7.36916666667"
seaplane_base,Beira Lake Seaplane Base,17.0,LK,Colombo,BYV,"79.85416666670001, 6.9294444444400005"
small_airport,Hector Silva Airstrip,150.0,BZ,Belmopan,BCV,"-88.776496, 17.269603"
medium_airport,Big Creek Airport,3.0,BZ,Big Creek,BGK,"-88.40791320800781, 16.51936912536621"
medium_airport,Caye Caulker Airport,1.0,BZ,Caye Caulker,CUK,"-88.03250122070312, 17.734699249267578"
medium_airport,Caye Chapel Airport,3.0,BZ,Caye Chapel,CYC,"-88.04109954833984, 17.7007999420166"
medium_airport,Corozal Municipal Airport,40.0,BZ,Corozal,CZH,"-88.41190338134766, 18.382200241088867"
medium_airport,Dangriga Airport,508.0,BZ,Dangriga,DGA,"-88.23098754882812, 16.98250961303711"
small_airport,Independence Airport,18.0,BZ,Independence,INB,"-88.44129943847656, 16.534500122070312"
small_airport,Melinda Airport,101.0,BZ,Melinda,MDB,"-88.30419921880001, 17.0042991638"
small_airport,Orange Walk Airport,111.0,BZ,Orange Walk,ORZ,"-88.58386993410001, 18.0467662811"
medium_airport,Placencia Airport,3.0,BZ,Placencia,PLJ,"-88.36151123046875, 16.536956787109375"
medium_airport,Punta Gorda Airport,7.0,BZ,Punta Gorda,PND,"-88.80829620360001, 16.102399826"
medium_airport,Sartaneja Airport,3.0,BZ,Sartaneja,SJX,"-88.13079833984375, 18.35610008239746"
medium_airport,San Pedro Airport,4.0,BZ,San Pedro,SPR,"-87.9711, 17.9139"
small_airport,Matthew Spain Airport,199.0,BZ,San Ignacio,SQS,"-89.0098, 17.1859"
small_airport,Santa Cruz Airport,18.0,BZ,Santa Cruz,STU,"-88.456298828125, 18.2721004486084"
small_airport,Silver Creek Airport,216.0,BZ,Silver Creek,SVK,"-88.33999633789062, 16.725299835205078"
medium_airport,Belize City Municipal Airport,16.0,BZ,Belize City,TZA,"-88.19444274902344, 17.516389846801758"
medium_airport,Bazaruto Island Airport,,MZ,Bazaruto Island,BZB,"35.4729, -21.5411"
small_airport,Bemolanga Airport,950.0,MG,Bemolanga,BZM,"45.0888333333, -17.6925"
closed,Buzzards Point Seaplane Base,0.0,US,Washington,BZS,"-77.011, 38.863"
closed,Blissville Airport,60.0,CA,Blissville,YYS,"-66.543678, 45.605633"
closed,Clinton Creek Airport,2040.0,CA,Clinton Creek Mine,YLM,"-140.741748, 64.475545"
closed,Deception Airport,,CA,nan,YGY,"-74.554681778, 62.112314446199996"
closed,Lady Franklin Point Airport,5.0,CA,nan,YUJ,"-113.224411011, 68.4753126151"
closed,Lupin Airport,1608.0,CA,Lupin Mine,YWO,"-111.25, 65.7666702271"
closed,Moose Lake Airport,,CA,nan,YAD,"-100.343971252, 53.7062589637"
closed,Mould Bay Airport,30.0,CA,Prince Patrick Is.,YMD,"-119.3216, 76.2392"
closed,Paradise River Airport,,CA,nan,YDE,"-57.233333587646, 53.43"
closed,Rivers Airport,1550.0,CA,nan,YYI,"-100.313930511, 50.010055763699995"
closed,Saglek Airport,269.0,CA,RCAF Station Saglek,YSV,"-62.655373, 58.475119"
closed,Terrace Bay Airport,950.0,CA,"Terrace Bay, ON",YTJ,"-87.09943771360001, 48.81197898719999"
closed,Winisk Airport,32.0,CA,Winisk,YWN,"-85.1174, 55.2242"
small_airport,Stuart Island Airstrip,360.0,CA,Big Bay,YRR,"-125.131616592, 50.4094474336"
small_airport,Mary River Aerodrome,584.0,CA,nan,YMV,"-79.3569444444, 71.3241666667"
seaplane_base,Bedwell Harbour Seaplane Base,0.0,CA,Bedwell Harbour,YBW,"-123.233001709, 48.75"
seaplane_base,Tofino Harbour Seaplane Base,0.0,CA,Tofino Harbour,YTP,"-125.91, 49.155"
closed,Bronson Creek Airport,396.0,CA,Bronson Creek,YBM,"-131.087005615, 56.681098938"
closed,Alice Arm/Silver City Seaplane Base,0.0,CA,nan,ZAA,"-129.483001709, 55.4667015076"
seaplane_base,Nanaimo Harbour Water Airport,0.0,CA,Nanaimo,ZNA,"-123.949996948, 49.1833000183"
small_airport,Trail Airport,1427.0,CA,Trail,YZZ,"-117.60900116, 49.0555992126"
small_airport,Merritt Airport,2080.0,CA,Merritt,YMB,"-120.747001648, 50.122798919699996"
seaplane_base,Campbell River Seaplane Base,,CA,Campbell River,YHH,"-125.25, 50.049999"
seaplane_base,Whistler/Green Lake Water Aerodrome,2100.0,CA,Whistler,YWS,"-122.948997498, 50.1436004639"
seaplane_base,Bamfield Seaplane Base,0.0,CA,Bamfield,YBF,"-125.133003235, 48.8333015442"
seaplane_base,Big Bay Seaplane Base,,CA,Stuart Island,YIG,"-125.1372, 50.3923"
small_airport,Chilko Lake (Tsylos Park Lodge) Airport,3850.0,CA,Chilko Lake,CJH,"-124.141998291, 51.626098632799994"
seaplane_base,Pender Harbour Seaplane Base,0.0,CA,nan,YPT,"-124.024884, 49.623785"
seaplane_base,Ocean Falls Seaplane Base,0.0,CA,Ocean Falls,ZOF,"-127.717002869, 52.3666992188"
small_airport,Courtenay Airpark,26.0,CA,Courtenay,YCA,"-124.9820022583, 49.679401397705"
small_airport,Creston Valley Regional Airport - Art Sutcliffe Field,2070.0,CA,Creston,CFQ,"-116.49800109863, 49.03689956665"
small_airport,Anahim Lake Airport,3635.0,CA,Anahim Lake,YAA,"-125.3030014038086, 52.45249938964844"
small_airport,Douglas Lake Airport,2770.0,CA,Douglas Lake,DGF,"-120.171273351, 50.1654600485"
small_airport,Fort MacKay/Albian Aerodrome,1048.0,CA,Albian Village,JHL,"-111.418998718, 57.223899841299996"
seaplane_base,Tahsis Seaplane Base,0.0,CA,Tahsis,ZTS,"-126.666999817, 49.916698455799995"
small_airport,Duncan Airport,300.0,CA,Duncan,DUQ,"-123.709702492, 48.7545336204"
closed,Port Simpson Seaplane Base,0.0,CA,Lax Kw'alaams,YPI,"-130.432999, 54.5667"
small_airport,Sechelt-Gibsons Airport,340.0,CA,Sechelt,YHS,"-123.71900177, 49.460601806599996"
seaplane_base,Kitkatla Seaplane Base,,CA,Kitkatla,YKK,"-130.432998657, 53.7999992371"
